id_pedido,fecha_hora,zona_destino,distancia_km,valor_pedido,clima,dia_semana,prioridad
3647,2024-04-08 01:12:50,Parque Centenario,1.7,16300,lluvia,lunes,normal
3648,2024-04-08 01:25:00,Parque Centenario,1.25,18800,lluvia,lunes,normal
3649,2024-04-08 01:26:41,Villa Ortuzar,1.58,20500,lluvia,lunes,normal
3650,2024-04-08 01:46:33,Palermo,1.97,12400,lluvia,lunes,normal
3651,2024-04-08 01:48:23,Chacarita,0.88,10400,lluvia,lunes,normal
3652,2024-04-08 01:51:53,Villa Ortuzar,1.35,19900,lluvia,lunes,normal
3653,2024-04-08 01:53:00,Palermo,1.83,11200,lluvia,lunes,normal
3654,2024-04-08 04:26:18,Chacarita,1.26,20500,lluvia,lunes,normal
3655,2024-04-08 09:05:45,Villa Crespo,0.32,11100,lluvia,lunes,normal
3656,2024-04-08 09:30:50,Colegiales,2.05,18800,lluvia,lunes,normal
3657,2024-04-08 09:49:21,Caballito,1.72,9100,lluvia,lunes,express
3658,2024-04-08 10:21:01,Villa Ortuzar,1.23,16400,lluvia,lunes,normal
3659,2024-04-08 10:33:13,Caballito,2.16,14500,lluvia,lunes,normal
3660,2024-04-08 11:14:12,Almagro,1.26,9100,lluvia,lunes,normal
3661,2024-04-08 11:38:05,Once,1.37,11700,lluvia,lunes,normal
3662,2024-04-08 11:41:48,Colegiales,1.34,15300,lluvia,lunes,normal
3663,2024-04-08 11:59:16,Villa Crespo,0.43,11400,lluvia,lunes,normal
3664,2024-04-08 12:10:22,Palermo,1.93,11200,lluvia,lunes,normal
3665,2024-04-08 12:16:28,Colegiales,1.8,13300,lluvia,lunes,normal
3666,2024-04-08 12:26:47,Parque Centenario,1.67,12500,lluvia,lunes,normal
3667,2024-04-08 12:32:46,Almagro,0.52,24300,lluvia,lunes,normal
3668,2024-04-08 12:35:56,Villa Ortuzar,1.29,15700,lluvia,lunes,normal
3669,2024-04-08 12:42:01,Villa Crespo,0.31,9700,lluvia,lunes,normal
3670,2024-04-08 12:53:44,Palermo,2.66,14600,lluvia,lunes,normal
3671,2024-04-08 13:02:44,Villa Crespo,0.39,8800,lluvia,lunes,normal
3672,2024-04-08 13:06:56,Villa Crespo,0.35,8800,lluvia,lunes,normal
3673,2024-04-08 13:09:25,Villa Crespo,0.83,21500,lluvia,lunes,express
3674,2024-04-08 13:13:07,Caballito,2.03,22100,lluvia,lunes,normal
3675,2024-04-08 13:13:55,Paternal,0.74,14800,lluvia,lunes,normal
3676,2024-04-08 13:18:27,Once,1.23,10000,lluvia,lunes,express
3677,2024-04-08 13:20:31,Once,1.37,17000,lluvia,lunes,normal
3678,2024-04-08 13:20:32,Villa Crespo,0.83,11800,lluvia,lunes,normal
3679,2024-04-08 13:28:51,Palermo,1.88,20900,lluvia,lunes,express
3680,2024-04-08 14:06:48,Villa Ortuzar,1.15,10700,lluvia,lunes,normal
3681,2024-04-08 14:11:15,Once,1.08,17800,lluvia,lunes,normal
3682,2024-04-08 14:21:08,Parque Centenario,1.67,10000,lluvia,lunes,normal
3683,2024-04-08 15:35:09,Villa Ortuzar,1.43,11800,lluvia,lunes,express
3684,2024-04-08 15:37:38,Villa Crespo,0.59,17000,lluvia,lunes,normal
3685,2024-04-08 16:14:18,Villa Crespo,0.43,19000,lluvia,lunes,normal
3686,2024-04-08 16:27:18,Villa Crespo,0.3,17200,lluvia,lunes,normal
3687,2024-04-08 16:48:35,Once,1.28,8000,lluvia,lunes,express
3688,2024-04-08 16:56:42,Colegiales,1.78,16300,lluvia,lunes,normal
3689,2024-04-08 17:10:47,Villa Ortuzar,1.41,10600,lluvia,lunes,normal
3690,2024-04-08 17:12:50,Once,1.31,19800,lluvia,lunes,normal
3691,2024-04-08 17:32:51,Paternal,0.92,7900,lluvia,lunes,normal
3692,2024-04-08 17:33:39,Colegiales,1.61,20500,lluvia,lunes,express
3693,2024-04-08 19:08:00,Villa Ortuzar,1.63,22500,lluvia,lunes,normal
3694,2024-04-08 19:10:06,Villa Crespo,0.3,14800,lluvia,lunes,express
3695,2024-04-08 19:43:19,Caballito,2.21,10700,lluvia,lunes,normal
3696,2024-04-08 20:01:11,Once,1.24,13400,lluvia,lunes,normal
3697,2024-04-08 20:17:18,Almagro,0.39,17600,lluvia,lunes,normal
3698,2024-04-08 20:41:22,Palermo,1.95,10700,lluvia,lunes,normal
3699,2024-04-08 20:42:00,Almagro,0.94,13500,lluvia,lunes,normal
3700,2024-04-08 20:48:55,Paternal,1.13,15500,lluvia,lunes,normal
3701,2024-04-08 20:53:50,Parque Centenario,1.1,18800,lluvia,lunes,normal
3702,2024-04-08 21:07:41,Caballito,1.87,8400,lluvia,lunes,normal
3703,2024-04-08 21:15:41,Chacarita,0.71,11700,lluvia,lunes,normal
3704,2024-04-08 21:21:21,Villa Crespo,0.91,10900,lluvia,lunes,normal
3705,2024-04-08 21:21:57,Villa Crespo,0.61,22200,lluvia,lunes,normal
3706,2024-04-08 21:44:45,Almagro,0.49,25200,lluvia,lunes,normal
3707,2024-04-08 21:54:18,Palermo,1.78,10800,lluvia,lunes,normal
3708,2024-04-08 22:01:28,Almagro,0.51,20200,lluvia,lunes,normal
3709,2024-04-08 22:03:35,Villa Crespo,0.3,18400,lluvia,lunes,normal
3710,2024-04-08 22:07:54,Caballito,1.88,14100,lluvia,lunes,normal
3711,2024-04-08 22:21:42,Parque Centenario,1.66,18700,lluvia,lunes,normal
3712,2024-04-08 22:34:25,Colegiales,1.77,7700,lluvia,lunes,normal
3713,2024-04-08 22:35:57,Palermo,2.31,18500,lluvia,lunes,normal
3714,2024-04-08 22:38:22,Colegiales,1.3,8000,lluvia,lunes,normal
3715,2024-04-08 23:13:37,Parque Centenario,1.3,11300,lluvia,lunes,normal
3716,2024-04-08 23:37:30,Villa Crespo,0.66,19000,lluvia,lunes,express
3717,2024-04-08 23:43:46,Colegiales,2.06,21400,lluvia,lunes,normal
3718,2024-04-08 23:50:59,Chacarita,0.99,12100,lluvia,lunes,normal
3719,2024-04-09 00:00:19,Caballito,1.97,10900,normal,martes,normal
3720,2024-04-09 00:09:25,Almagro,0.71,11600,normal,martes,normal
3721,2024-04-09 00:18:26,Villa Crespo,0.3,12000,normal,martes,normal
3722,2024-04-09 00:24:34,Villa Crespo,0.66,21500,normal,martes,normal
3723,2024-04-09 00:26:48,Almagro,0.94,7700,normal,martes,normal
3724,2024-04-09 00:57:16,Villa Crespo,0.43,8300,normal,martes,normal
3725,2024-04-09 01:26:42,Villa Crespo,0.3,14500,normal,martes,normal
3726,2024-04-09 01:37:01,Villa Crespo,0.43,7000,normal,martes,express
3727,2024-04-09 01:37:05,Chacarita,0.38,20500,normal,martes,normal
3728,2024-04-09 05:06:29,Chacarita,1.25,13200,normal,martes,normal
3729,2024-04-09 09:32:20,Palermo,1.69,10900,normal,martes,normal
3730,2024-04-09 09:49:56,Villa Crespo,0.3,15600,normal,martes,express
3731,2024-04-09 10:20:07,Villa Crespo,0.45,14700,normal,martes,normal
3732,2024-04-09 11:25:47,Paternal,1.66,9400,normal,martes,express
3733,2024-04-09 11:46:37,Parque Centenario,1.43,13000,normal,martes,normal
3734,2024-04-09 11:51:36,Villa Crespo,0.3,11200,normal,martes,normal
3735,2024-04-09 12:24:32,Villa Crespo,0.5,10400,normal,martes,normal
3736,2024-04-09 12:51:17,Colegiales,2.1,22700,normal,martes,normal
3737,2024-04-09 13:06:31,Almagro,0.92,10200,normal,martes,normal
3738,2024-04-09 13:23:24,Villa Ortuzar,1.66,12500,normal,martes,normal
3739,2024-04-09 13:28:28,Palermo,2.64,17300,normal,martes,express
3740,2024-04-09 13:37:40,Parque Centenario,1.68,10300,normal,martes,normal
3741,2024-04-09 13:41:38,Caballito,2.73,20100,normal,martes,normal
3742,2024-04-09 13:49:39,Villa Crespo,0.45,11100,normal,martes,express
3743,2024-04-09 14:07:10,Almagro,0.5,20300,normal,martes,normal
3744,2024-04-09 14:16:56,Once,1.65,16200,normal,martes,express
3745,2024-04-09 14:29:36,Almagro,0.63,20800,normal,martes,normal
3746,2024-04-09 14:54:38,Villa Crespo,0.5,13000,normal,martes,normal
3747,2024-04-09 15:10:48,Palermo,2.4,10600,normal,martes,express
3748,2024-04-09 15:18:07,Once,1.31,7200,normal,martes,normal
3749,2024-04-09 16:22:11,Caballito,2.06,16300,normal,martes,normal
3750,2024-04-09 16:50:26,Palermo,2.31,8800,normal,martes,normal
3751,2024-04-09 18:02:03,Villa Ortuzar,1.3,20000,normal,martes,normal
3752,2024-04-09 18:45:47,Almagro,0.5,22300,normal,martes,normal
3753,2024-04-09 19:02:01,Chacarita,1.17,12800,normal,martes,normal
3754,2024-04-09 19:05:16,Villa Crespo,0.53,12100,normal,martes,normal
3755,2024-04-09 19:06:46,Colegiales,2.36,22600,normal,martes,normal
3756,2024-04-09 19:38:54,Paternal,1.79,9500,normal,martes,express
3757,2024-04-09 19:51:15,Caballito,2.55,15400,normal,martes,normal
3758,2024-04-09 19:53:11,Almagro,0.71,15100,normal,martes,normal
3759,2024-04-09 19:55:19,Colegiales,1.87,10700,normal,martes,normal
3760,2024-04-09 20:03:43,Villa Crespo,0.36,16400,normal,martes,normal
3761,2024-04-09 20:07:51,Almagro,0.66,15700,normal,martes,normal
3762,2024-04-09 20:15:58,Chacarita,1.26,10900,normal,martes,normal
3763,2024-04-09 20:16:52,Caballito,2.21,14100,normal,martes,normal
3764,2024-04-09 20:24:21,Parque Centenario,1.41,18700,normal,martes,express
3765,2024-04-09 20:25:56,Once,0.97,17800,normal,martes,normal
3766,2024-04-09 20:44:36,Palermo,2.28,16700,normal,martes,normal
3767,2024-04-09 20:55:34,Chacarita,1.23,21700,normal,martes,normal
3768,2024-04-09 21:07:12,Almagro,0.74,8400,normal,martes,normal
3769,2024-04-09 21:07:29,Villa Crespo,0.45,12100,normal,martes,normal
3770,2024-04-09 21:30:41,Caballito,2.37,16800,normal,martes,normal
3771,2024-04-09 21:35:56,Once,1.35,18300,normal,martes,normal
3772,2024-04-09 21:45:55,Colegiales,2.18,16700,normal,martes,express
3773,2024-04-09 21:56:09,Almagro,0.88,7600,normal,martes,normal
3774,2024-04-09 21:58:41,Caballito,2.49,18600,normal,martes,normal
3775,2024-04-09 22:04:15,Villa Crespo,0.89,11900,normal,martes,normal
3776,2024-04-09 22:06:57,Chacarita,0.64,8300,normal,martes,normal
3777,2024-04-09 22:08:22,Parque Centenario,1.79,18100,normal,martes,normal
3778,2024-04-09 22:16:49,Palermo,2.34,12800,normal,martes,normal
3779,2024-04-09 22:23:01,Almagro,0.84,8800,normal,martes,normal
3780,2024-04-09 22:27:22,Villa Crespo,0.44,9900,normal,martes,normal
3781,2024-04-09 23:01:26,Colegiales,2.56,12500,normal,martes,normal
3782,2024-04-09 23:18:33,Palermo,1.64,9600,normal,martes,normal
3783,2024-04-09 23:26:15,Almagro,0.64,14800,normal,martes,normal
3784,2024-04-09 23:31:44,Villa Crespo,0.63,22400,normal,martes,normal
3785,2024-04-10 00:00:28,Villa Crespo,0.56,17100,normal,miercoles,normal
3786,2024-04-10 00:05:28,Colegiales,2.27,9000,normal,miercoles,normal
3787,2024-04-10 00:08:24,Once,1.5,15000,normal,miercoles,normal
3788,2024-04-10 00:11:07,Villa Crespo,0.8,14400,normal,miercoles,normal
3789,2024-04-10 00:18:32,Villa Ortuzar,1.76,14800,normal,miercoles,normal
3790,2024-04-10 00:21:59,Palermo,1.99,15200,normal,miercoles,normal
3791,2024-04-10 00:36:48,Villa Crespo,0.59,16300,normal,miercoles,normal
3792,2024-04-10 00:48:35,Almagro,0.72,12800,normal,miercoles,normal
3793,2024-04-10 01:23:25,Caballito,2.2,13700,normal,miercoles,normal
3794,2024-04-10 01:26:22,Parque Centenario,1.82,10900,normal,miercoles,normal
3795,2024-04-10 01:29:49,Villa Crespo,0.48,13000,normal,miercoles,normal
3796,2024-04-10 01:30:37,Parque Centenario,1.69,14200,normal,miercoles,normal
3797,2024-04-10 01:34:41,Villa Ortuzar,1.2,15200,normal,miercoles,normal
3798,2024-04-10 02:58:56,Palermo,2.15,18900,normal,miercoles,normal
3799,2024-04-10 08:01:41,Chacarita,0.99,10800,normal,miercoles,normal
3800,2024-04-10 09:12:33,Chacarita,1.46,9100,normal,miercoles,express
3801,2024-04-10 10:11:18,Once,1.37,18100,normal,miercoles,normal
3802,2024-04-10 10:18:45,Once,1.01,21600,normal,miercoles,normal
3803,2024-04-10 11:29:17,Caballito,2.08,13800,normal,miercoles,normal
3804,2024-04-10 11:47:05,Colegiales,1.85,8300,normal,miercoles,express
3805,2024-04-10 12:30:19,Villa Crespo,0.36,14500,normal,miercoles,express
3806,2024-04-10 12:48:36,Parque Centenario,1.59,19200,normal,miercoles,normal
3807,2024-04-10 12:54:23,Once,1.67,17200,normal,miercoles,normal
3808,2024-04-10 13:00:17,Chacarita,1.01,13000,normal,miercoles,normal
3809,2024-04-10 13:46:15,Paternal,1.11,15100,normal,miercoles,normal
3810,2024-04-10 13:51:54,Parque Centenario,1.41,14000,normal,miercoles,normal
3811,2024-04-10 14:19:44,Palermo,2.28,7000,normal,miercoles,normal
3812,2024-04-10 14:29:11,Parque Centenario,1.48,9900,normal,miercoles,normal
3813,2024-04-10 14:29:52,Paternal,1.36,17000,normal,miercoles,normal
3814,2024-04-10 15:34:06,Chacarita,0.82,18200,normal,miercoles,normal
3815,2024-04-10 16:00:27,Caballito,2.2,16000,normal,miercoles,normal
3816,2024-04-10 16:27:58,Colegiales,1.48,13000,normal,miercoles,normal
3817,2024-04-10 16:33:19,Caballito,1.5,15600,normal,miercoles,normal
3818,2024-04-10 17:11:16,Chacarita,1.31,12100,normal,miercoles,normal
3819,2024-04-10 17:24:38,Palermo,1.79,12900,normal,miercoles,normal
3820,2024-04-10 17:46:09,Caballito,1.79,19500,normal,miercoles,normal
3821,2024-04-10 18:04:13,Once,1.47,11600,normal,miercoles,normal
3822,2024-04-10 18:08:37,Almagro,1.12,15800,normal,miercoles,normal
3823,2024-04-10 18:41:12,Villa Crespo,0.35,15300,normal,miercoles,normal
3824,2024-04-10 18:43:05,Caballito,2.01,14700,normal,miercoles,normal
3825,2024-04-10 18:46:06,Villa Crespo,0.34,18200,normal,miercoles,normal
3826,2024-04-10 18:57:14,Villa Crespo,0.78,19200,normal,miercoles,normal
3827,2024-04-10 19:00:46,Chacarita,1.33,17100,normal,miercoles,express
3828,2024-04-10 19:08:29,Colegiales,2.12,7000,normal,miercoles,express
3829,2024-04-10 19:14:34,Once,1.27,20100,normal,miercoles,normal
3830,2024-04-10 19:16:36,Caballito,2.16,11400,normal,miercoles,normal
3831,2024-04-10 19:16:40,Caballito,2.03,7000,normal,miercoles,normal
3832,2024-04-10 19:17:33,Caballito,2.25,22800,normal,miercoles,normal
3833,2024-04-10 19:27:14,Colegiales,1.79,7000,normal,miercoles,normal
3834,2024-04-10 20:26:47,Almagro,0.43,21500,normal,miercoles,normal
3835,2024-04-10 20:36:19,Once,1.36,12900,normal,miercoles,normal
3836,2024-04-10 20:39:08,Palermo,1.88,13100,normal,miercoles,normal
3837,2024-04-10 20:53:42,Palermo,3.0,16400,normal,miercoles,normal
3838,2024-04-10 21:03:03,Caballito,1.96,13700,normal,miercoles,normal
3839,2024-04-10 21:05:42,Villa Crespo,0.45,19300,normal,miercoles,normal
3840,2024-04-10 21:06:13,Palermo,1.88,20600,normal,miercoles,normal
3841,2024-04-10 21:07:22,Parque Centenario,1.39,9700,normal,miercoles,normal
3842,2024-04-10 21:12:19,Caballito,2.56,7000,normal,miercoles,normal
3843,2024-04-10 21:12:46,Parque Centenario,1.28,7000,normal,miercoles,normal
3844,2024-04-10 21:17:39,Almagro,0.84,15400,normal,miercoles,express
3845,2024-04-10 21:18:13,Villa Crespo,0.78,21800,normal,miercoles,express
3846,2024-04-10 21:22:06,Colegiales,1.95,15100,normal,miercoles,normal
3847,2024-04-10 21:23:15,Villa Crespo,0.3,10800,normal,miercoles,normal
3848,2024-04-10 21:34:56,Paternal,1.33,20700,normal,miercoles,normal
3849,2024-04-10 21:41:31,Villa Crespo,0.3,20700,normal,miercoles,normal
3850,2024-04-10 21:43:58,Paternal,1.02,7000,normal,miercoles,express
3851,2024-04-10 21:50:34,Paternal,0.93,14200,normal,miercoles,normal
3852,2024-04-10 22:16:47,Palermo,2.69,13600,normal,miercoles,normal
3853,2024-04-10 22:23:32,Almagro,0.53,15900,normal,miercoles,express
3854,2024-04-10 22:28:35,Paternal,1.16,12600,normal,miercoles,normal
3855,2024-04-10 23:26:29,Villa Ortuzar,1.33,9800,normal,miercoles,express
3856,2024-04-10 23:43:12,Palermo,2.28,11000,normal,miercoles,express
3857,2024-04-10 23:49:41,Caballito,1.45,11600,normal,miercoles,normal
3858,2024-04-10 23:54:59,Almagro,0.73,11300,normal,miercoles,normal
3859,2024-04-10 23:57:31,Villa Ortuzar,1.11,7000,normal,miercoles,normal
3860,2024-04-11 00:08:51,Colegiales,1.86,11000,lluvia,jueves,normal
3861,2024-04-11 00:16:11,Colegiales,1.58,15800,lluvia,jueves,normal
3862,2024-04-11 00:23:37,Colegiales,1.19,8000,lluvia,jueves,normal
3863,2024-04-11 00:27:42,Almagro,0.3,17700,lluvia,jueves,normal
3864,2024-04-11 00:31:28,Villa Crespo,0.3,16700,lluvia,jueves,express
3865,2024-04-11 00:37:09,Chacarita,1.09,16600,lluvia,jueves,normal
3866,2024-04-11 01:20:28,Palermo,2.1,11400,lluvia,jueves,normal
3867,2024-04-11 01:31:38,Almagro,0.36,11500,lluvia,jueves,normal
3868,2024-04-11 01:39:44,Villa Ortuzar,1.36,18500,lluvia,jueves,normal
3869,2024-04-11 01:55:43,Chacarita,0.96,14900,lluvia,jueves,normal
3870,2024-04-11 03:16:12,Caballito,1.66,15300,lluvia,jueves,normal
3871,2024-04-11 04:46:24,Villa Crespo,0.3,14100,lluvia,jueves,express
3872,2024-04-11 07:16:46,Chacarita,0.87,7700,lluvia,jueves,normal
3873,2024-04-11 09:18:46,Villa Crespo,0.3,8400,lluvia,jueves,normal
3874,2024-04-11 09:54:59,Caballito,2.1,15400,lluvia,jueves,normal
3875,2024-04-11 10:30:22,Almagro,1.13,20000,lluvia,jueves,normal
3876,2024-04-11 10:53:01,Almagro,0.53,7000,lluvia,jueves,normal
3877,2024-04-11 10:58:16,Almagro,0.59,12300,lluvia,jueves,express
3878,2024-04-11 11:06:13,Once,1.07,16700,lluvia,jueves,normal
3879,2024-04-11 11:09:51,Paternal,1.41,11700,lluvia,jueves,normal
3880,2024-04-11 11:24:14,Almagro,0.85,19900,lluvia,jueves,normal
3881,2024-04-11 11:25:50,Once,1.22,13400,lluvia,jueves,normal
3882,2024-04-11 11:35:14,Paternal,1.62,13800,lluvia,jueves,normal
3883,2024-04-11 11:52:45,Once,1.3,14100,lluvia,jueves,normal
3884,2024-04-11 11:57:16,Almagro,0.82,14800,lluvia,jueves,normal
3885,2024-04-11 11:57:40,Palermo,1.9,10800,lluvia,jueves,express
3886,2024-04-11 12:06:04,Chacarita,0.8,10700,lluvia,jueves,normal
3887,2024-04-11 12:07:54,Villa Crespo,0.35,21400,lluvia,jueves,normal
3888,2024-04-11 12:10:15,Paternal,1.26,7000,lluvia,jueves,normal
3889,2024-04-11 12:11:47,Caballito,1.5,13700,lluvia,jueves,normal
3890,2024-04-11 12:16:47,Almagro,1.0,19200,lluvia,jueves,normal
3891,2024-04-11 12:26:38,Almagro,0.66,16300,lluvia,jueves,normal
3892,2024-04-11 12:33:29,Villa Crespo,0.3,11400,lluvia,jueves,normal
3893,2024-04-11 12:35:37,Villa Crespo,0.33,12000,lluvia,jueves,normal
3894,2024-04-11 12:45:33,Villa Crespo,0.57,7000,lluvia,jueves,normal
3895,2024-04-11 12:46:57,Almagro,0.68,11100,lluvia,jueves,normal
3896,2024-04-11 13:15:00,Villa Crespo,0.62,9900,lluvia,jueves,normal
3897,2024-04-11 13:21:01,Almagro,0.34,22000,lluvia,jueves,normal
3898,2024-04-11 13:35:32,Palermo,2.01,11700,lluvia,jueves,normal
3899,2024-04-11 13:50:43,Palermo,1.75,10900,lluvia,jueves,express
3900,2024-04-11 13:51:54,Villa Crespo,0.56,19900,lluvia,jueves,normal
3901,2024-04-11 14:08:35,Villa Crespo,0.82,12600,lluvia,jueves,normal
3902,2024-04-11 14:19:56,Caballito,2.81,7000,lluvia,jueves,normal
3903,2024-04-11 14:22:21,Villa Crespo,0.52,10000,lluvia,jueves,normal
3904,2024-04-11 15:07:46,Caballito,1.44,17000,lluvia,jueves,normal
3905,2024-04-11 15:14:48,Villa Crespo,0.3,17800,lluvia,jueves,normal
3906,2024-04-11 15:28:21,Palermo,1.33,16000,lluvia,jueves,normal
3907,2024-04-11 15:55:12,Once,1.13,11300,lluvia,jueves,normal
3908,2024-04-11 16:08:01,Villa Crespo,0.56,15500,lluvia,jueves,normal
3909,2024-04-11 16:27:58,Palermo,2.15,14600,lluvia,jueves,normal
3910,2024-04-11 16:42:05,Villa Crespo,0.65,17200,lluvia,jueves,express
3911,2024-04-11 16:45:59,Once,0.91,7000,lluvia,jueves,normal
3912,2024-04-11 16:57:18,Palermo,1.84,15600,lluvia,jueves,express
3913,2024-04-11 18:11:52,Almagro,0.34,15500,lluvia,jueves,normal
3914,2024-04-11 18:51:55,Parque Centenario,1.85,11100,lluvia,jueves,normal
3915,2024-04-11 19:00:52,Almagro,0.51,20900,lluvia,jueves,express
3916,2024-04-11 19:01:01,Almagro,0.33,19900,lluvia,jueves,normal
3917,2024-04-11 19:01:37,Palermo,1.87,18500,lluvia,jueves,normal
3918,2024-04-11 19:07:01,Colegiales,1.67,7000,lluvia,jueves,normal
3919,2024-04-11 19:12:09,Villa Crespo,0.8,20900,lluvia,jueves,express
3920,2024-04-11 19:24:59,Caballito,1.45,20200,lluvia,jueves,normal
3921,2024-04-11 19:36:08,Villa Crespo,0.31,9700,lluvia,jueves,normal
3922,2024-04-11 19:40:19,Almagro,0.73,19900,lluvia,jueves,express
3923,2024-04-11 19:53:53,Chacarita,1.27,10400,lluvia,jueves,normal
3924,2024-04-11 20:08:47,Colegiales,1.67,15300,lluvia,jueves,normal
3925,2024-04-11 20:23:39,Villa Crespo,0.74,13600,lluvia,jueves,normal
3926,2024-04-11 20:26:35,Villa Crespo,0.48,14500,lluvia,jueves,normal
3927,2024-04-11 20:35:52,Palermo,1.63,10400,lluvia,jueves,normal
3928,2024-04-11 20:38:13,Palermo,1.99,14100,lluvia,jueves,normal
3929,2024-04-11 20:38:58,Once,1.24,13000,lluvia,jueves,express
3930,2024-04-11 20:40:56,Palermo,2.18,16700,lluvia,jueves,normal
3931,2024-04-11 20:40:59,Almagro,0.79,16200,lluvia,jueves,express
3932,2024-04-11 20:43:55,Almagro,0.83,14400,lluvia,jueves,normal
3933,2024-04-11 20:44:06,Villa Crespo,0.88,9100,lluvia,jueves,normal
3934,2024-04-11 20:50:58,Once,1.14,19700,lluvia,jueves,normal
3935,2024-04-11 20:52:34,Villa Crespo,0.3,13600,lluvia,jueves,normal
3936,2024-04-11 20:52:49,Once,0.7,15000,lluvia,jueves,normal
3937,2024-04-11 20:53:04,Villa Crespo,0.47,10300,lluvia,jueves,normal
3938,2024-04-11 21:12:18,Chacarita,1.53,17500,lluvia,jueves,normal
3939,2024-04-11 21:14:47,Once,1.19,7000,lluvia,jueves,normal
3940,2024-04-11 21:19:23,Paternal,1.62,15300,lluvia,jueves,normal
3941,2024-04-11 21:21:39,Almagro,0.55,15900,lluvia,jueves,normal
3942,2024-04-11 21:27:53,Palermo,1.74,10700,lluvia,jueves,express
3943,2024-04-11 21:33:28,Villa Ortuzar,1.87,8500,lluvia,jueves,normal
